index,start,end,duration,text,发言玩家,发言轮次,Uid,身份,阵营,player 1,player 2,player 3,player 4,player 5,player 6,player 7,player 8,player 9,player 10,player 11,player 12,,
1759,3590.83,3592.63,1.8,所以3号要混的人只能在二一十二,12,17,12_17,狼人,,,,,,,,,,,,,,,
1760,3592.63,3594.05,1.42,但是我们三个人都没有,12,17,12_17,狼人,,,,,,,,,,,,,,,
1761,3594.05,3594.89,0.84,除了一号玩家以外,12,17,12_17,狼人,,,,,,,,,,,,,,,
1762,3594.89,3595.89,1,交的是9号人的边,12,17,12_17,狼人,,,,,,,,,,,,,,,
1763,3595.89,3597.2,1.31,三人又又没投给九,12,17,12_17,狼人,,,,,,,,,,,,,,,
1764,3597.2,3598.42,1.22,这三可能做混子啊,12,17,12_17,狼人,,,,,,,,,,,,,,,
1765,3598.42,3599,0.58,急啥呀,12,17,12_17,狼人,,,,,,,,,,,,,,,
1766,3599,3599.84,0.84,听到3号的发言呗,12,17,12_17,狼人,,,,,,,,,,,,,,,
1767,3599.84,3601,1.16,你要是有自己独特的思想,12,17,12_17,狼人,,,,,,,,,,,,,,,
1768,3601,3602.12,1.12,我听听你发言好吧,12,17,12_17,狼人,,,,,,,,,,,,,,,
1770,3604.81,3608.66,3.85,我是一个很容易陷入自我怀疑的人,1,18,1_18,白神,,,,,,,,,,,,,,,
1771,3608.66,3611.1,2.44,就是大家发完言之后,1,18,1_18,白神,,,,,,,,,,,,,,,
1772,3611.1,3613.78,2.68,我觉得我警上发言发的这么差吗,1,18,1_18,白神,,,,,,,,,,,,,,,
1773,3613.78,3616.3,2.52,就没有一个人听得懂,1,18,1_18,白神,,,,,,,,,,,,,,,
1774,3616.94,3618.52,1.58,5号警上保了,1,18,1_18,白神,,,,,,,,,,,,,,,
1775,3618.52,3621,2.48,7号果,1,18,1_18,白神,,,,,,,,,,,,,,,
1776,3621,3622.7,1.7,耳朵出问题了,1,18,1_18,白神,,,,,,,,,,,,,,,
1777,3623.21,3625.17,1.96,那有可能真的是我耳朵出问题吧啦,1,18,1_18,白神,,,,,,,,,,,,,,,
1778,3625.17,3627.39,2.22,我篡改发言跟大家说个不好意思,1,18,1_18,白神,,,,,,,,,,,,,,,
1779,3627.39,3629.95,2.56,12号说我如果是一个垫飞狼很low,1,18,1_18,白神,,,,,,,,,,,,,,,
1780,3629.95,3631.43,1.48,那我如果是一个站对边的好人,1,18,1_18,白神,,,,,,,,,,,,,,,
1781,3631.43,3632.91,1.48,怎么办呢,1,18,1_18,白神,,,,,,,,,,,,,,,
1782,3634.54,3637.18,2.64,我觉得你不是狼呀,1,18,1_18,白神,,,,,,,,,,,,,不是狼,,
1783,3638.38,3640.14,1.76,预言家5号九号分辨,1,18,1_18,白神,,,,,,,,,,,,,,,
1784,3640.14,3642.77,2.63,我觉得5号很多逻辑都不能自洽,1,18,1_18,白神,,,,,,不好,,,,,,,,,
1785,3642.77,3644.49,1.72,10号警上保过6号,1,18,1_18,白神,,,,,,,,,,,,,,,
1786,3644.49,3644.89,0.4,11号,1,18,1_18,白神,,,,,,,,,,,,,,,
1787,3644.89,3646.17,1.28,5号警上给十好人,1,18,1_18,白神,,,,,,,,,,,,,,,
1788,3646.17,3647.19,1.02,我认为不合理,1,18,1_18,白神,,,,,,,,,,,,,,,
1789,3647.19,3648.34,1.15,这是第一点,1,18,1_18,白神,,,,,,,,,,,,,,,
1790,3648.34,3648.98,0.64,就是好,1,18,1_18,白神,,,,,,,,,,,,,,,
1791,3648.98,3649.62,0.64,我听错,1,18,1_18,白神,,,,,,,,,,,,,,,
1792,3649.62,3651.02,1.4,5号对7号身份定义了,1,18,1_18,白神,,,,,,,,,,,,,,,
1793,3651.02,3652.08,1.06,这一点是我错,1,18,1_18,白神,,,,,,,,,,,,,,,
1794,3652.08,3653.63,1.55,我放在旁边不聊,1,18,1_18,白神,,,,,,,,,,,,,,,
1795,3653.63,3654.63,1,5号的眼里,1,18,1_18,白神,,,,,,,,,,,,,,,
1796,3654.63,3656.07,1.44,9号11号双狼,1,18,1_18,白神,,,,,,,,,,,,,,,
1797,3656.07,3658.41,2.34,4号一号明天上pk,1,18,1_18,白神,,,,,,,,,,,,,,,
1798,3658.41,3660.55,2.14,那12号警上踩的一号,1,18,1_18,白神,,,,,,,,,,,,,,,
1799,3660.55,3662.51,1.96,12号为什么还有可能是一个狼,1,18,1_18,白神,,,,,,,,,,,,,,,
1800,3662.51,3664.06,1.55,我不理解啊,1,18,1_18,白神,,,,,,,,,,,,,,,
1801,3664.06,3665.76,1.7,我觉得这不是预言家视角,1,18,1_18,白神,,,,,,,,,,,,,,,
1802,3665.76,3667.82,2.06,8号前刚后放站边的9号,1,18,1_18,白神,,,,,,,,,,,,,,,
1803,3667.82,3670.63,2.81,为什么pk台5号的眼里没有8号这个号码,1,18,1_18,白神,,,,,,,,,,,,,,,
1804,3670.63,3672.43,1.8,这些发言是预言家牌吗,1,18,1_18,白神,,,,,,,,,,,,,,,
1805,3672.43,3673.62,1.19,我不认为啊,1,18,1_18,白神,,,,,,,,,,,,,,,
1806,3673.62,3677.64,4.02,10号警上发言说警下发言说投给五的原因,1,18,1_18,白神,,,,,,,,,,,,,,,
1807,3677.64,3679.84,2.2,确实5号发言略微有一些不足,1,18,1_18,白神,,,,,,,,,,,,,,,
1808,3679.84,3681.86,2.02,那10号就是狼牌呗,1,18,1_18,白神,,,,,,,,,,,狼,,,,
1809,3681.96,3683.52,1.56,嗯我是白神牌啊,1,18,1_18,白神,,跳白神,,,,,,,,,,,,,
1810,3683.52,3684.36,0.84,我投5号,1,18,1_18,白神,,,,,,,,,,,,,,,
1811,3684.36,3686.59,2.23,我觉得5号是悍跳狼嗯,1,18,1_18,白神,,,,,,狼,,,,,,,,,
1812,3686.59,3688.27,1.68,因为我警上有可能踩错7号了,1,18,1_18,白神,,,,狼混,,,,,,,,,,,
1813,3688.27,3690.47,2.2,7号现在票型更正出来是好人,1,18,1_18,白神,,,,,,,,,,,,,,,
1814,3690.47,3692.59,2.12,包括我警上呢其实视角有一点怀疑,1,18,1_18,白神,,,,,,,,,,,,,,,
1815,3692.59,3695.629,3.039,4号七号四号七号目前投的都是正票对吧,1,18,1_18,白神,,,,,,,,,,,,,,,
1816,3695.629,3697.269,1.64,所以我今天就提前把身份跳了,1,18,1_18,白神,,,,,,,,,,,,,,,
1817,3697.269,3698.949,1.68,因为我眼里3号疑似狼混牌,1,18,1_18,白神,,,,,,,,,,,,,,,
1818,3698.949,3700.549,1.6,我第一天就把身份立出来,1,18,1_18,白神,,,,,,,,,,,,,,,
1819,3700.549,3701.92,1.371,预言家外置位去验呗,1,18,1_18,白神,,,,,,,,,,,,,,,
1820,3701.92,3703,1.08,11号警下发言,1,18,1_18,白神,,,,,,,,,,,,好人,,,
1821,3703,3704,1,我觉得也是好人牌,1,18,1_18,白神,,,,,,,,,,,,,,,
1822,3704,3706.24,2.24,12号我觉得不是狼,1,18,1_18,白神,,,,,,,,,,,,,,,
1823,3706.24,3708,1.76,5号对12号身份的反复定义,1,18,1_18,白神,,,,,,,,,,,,,,,
1824,3708,3709.65,1.65,我觉得不是狼牌,1,18,1_18,白神,,,,,,,,,,,,,,,
1825,3709.73,3711.21,1.48,45号的pk台发言,1,18,1_18,白神,,,,,,,,,,,,,,,
1826,3711.21,3712.57,1.36,你看他眼里有多少个狼,1,18,1_18,白神,,,,,,,,,,,,,,,
1827,3712.57,3714.66,2.09,9号11号百两%个狼,1,18,1_18,白神,,,,,,,,,,,,,,,
1828,3714.66,3716.4,1.74,一号4号pk出一狼,1,18,1_18,白神,,,,,,,,,,,,,,,
1829,3716.4,3718.48,2.08,警徽流验3号二号疑似有狼,1,18,1_18,白神,,,,,,,,,,,,,,,
1830,3718.48,3719.62,1.14,12号打过一号,1,18,1_18,白神,,,,,,,,,,,,,,,
1831,3719.62,3721.11,1.49,12号还不排水,1,18,1_18,白神,,,,,,,,,,,,,,,
1832,3721.11,3723.13,2.02,那这世界上全是狼了,1,18,1_18,白神,,,,,,,,,,,,,,,
1833,3723.13,3725.46,2.33,就是一个好人都没有,1,18,1_18,白神,,,,,,,,,,,,,,,
1834,3725.46,3727.18,1.72,10号今天说我铁狼牌吗,1,18,1_18,白神,,,,,,,,,,,,,,,
1835,3727.18,3728.46,1.28,你收拾收拾走呗,1,18,1_18,白神,,,,,,,,,,,,,,,
1836,3728.46,3729.14,0.68,明天走呗,1,18,1_18,白神,,,,,,,,,,,,,,,
1837,3729.14,3730.9,1.76,警上还被10号唬住了呢,1,18,1_18,白神,,,,,,,,,,,,,,,
1838,3730.9,3732.18,1.28,觉得10号有身份的,1,18,1_18,白神,,,,,,,,,,,有身份,,,,
1839,3732.18,3734.23,2.05,10号说六十一两个好人,1,18,1_18,白神,,,,,,,,,,,,,,,
1840,3734.55,3735.41,0.86,就这样吧,1,18,1_18,白神,,,,,,,,,,,,,,,
1841,3735.41,3736.93,1.52,我觉得5号的视角,1,18,1_18,白神,,,,,,,,,,,,,,,
1842,3736.93,3739.31,2.38,包括给的身份都不是冤家牌啊,1,18,1_18,白神,,,,,,,,,,,,,,,
1843,3739.31,3740.61,1.3,我站边9号,1,18,1_18,白神,,,,,,,,,,站边9,,,,,
1844,3740.61,3742.07,1.46,我目前踩红狼,1,18,1_18,白神,,,,,,,,,,,,,,,
1845,3742.07,3745.029,2.959,我踩256 13号,1,18,1_18,白神,,,踩,,,,,,,,,,,,
1846,3745.029,3746.229,1.2,我觉得是混子牌外置,1,18,1_18,白神,,,,,,,,,,,,,,,
1847,3746.229,3747.349,1.12,我觉得都是好人,1,18,1_18,白神,,,,,,,,,,,,,,,
1849,3752.34,3754.38,2.04,我不是狼啊,2,19,2_19,混血儿,,,,,,,,,,,,,,,
1850,3754.38,3754.74,0.36,我是狼,2,19,2_19,混血儿,,,,,,,,,,,,,,,
1851,3754.74,3755.14,0.4,我跟你对,2,19,2_19,混血儿,,,,,,,,,,,,,,,
1852,3755.14,3755.9,0.76,跳白了呀对吧,2,19,2_19,混血儿,,,,,,,,,,,,,,,
1853,3755.9,3756.62,0.72,你咋点的,2,19,2_19,混血儿,,,,,,,,,,,,,,,
1854,3756.62,3758.7,2.08,狼是256 16号给你跳,2,19,2_19,混血儿,,,,,,,,,,,,,,,
1855,3758.7,3759.42,0.72,没啥信誉,2,19,2_19,混血儿,,,,,,,,,,,,,,,
1856,3759.42,3760.42,1,10号已经发过言了,2,19,2_19,混血儿,,,,,,,,,,,,,,,
1857,3760.42,3761.38,0.96,5号跳的预言家,2,19,2_19,混血儿,,,,,,,,,,,,,,,
1858,3761.38,3761.82,0.44,我是狼,2,19,2_19,混血儿,,,,,,,,,,,,,,,
1859,3761.82,3762.38,0.56,我给你跳,2,19,2_19,混血儿,,,,,,,,,,,,,,,
1860,3762.38,3762.98,0.6,对对,2,19,2_19,混血儿,,,,,,,,,,,,,,,
1861,3762.98,3763.46,0.48,跳白呀,2,19,2_19,混血儿,,,,,,,,,,,,,,,
1862,3763.46,3764.97,1.51,但我不是狼呀,2,19,2_19,混血儿,,,,,,,,,,,,,,,
1863,3765.21,3767.09,1.88,哦我自己警上听的发言,2,19,2_19,混血儿,,,,,,,,,,,,,,,
1864,3767.09,3769.72,2.63,我当时以为一号9号11号是三个狼,2,19,2_19,混血儿,,,,,,,,,,,,,,,
1865,3769.72,3771.56,1.84,因为我觉得一号是篡改发言的狼人,2,19,2_19,混血儿,,,,,,,,,,,,,,,
1866,3771.56,3772.48,0.92,其实后置位说过了,2,19,2_19,混血儿,,,,,,,,,,,,,,,
1867,3772.48,3774.28,1.8,因为一号确实篡改了5号的发言,2,19,2_19,混血儿,,,,,,,,,,,,,,,
1868,3774.28,3776.06,1.78,硬说4号七号是狼对吧,2,19,2_19,混血儿,,,,,,,,,,,,,,,
1869,3776.06,3777.78,1.72,哦说5号去打了7号,2,19,2_19,混血儿,,,,,,,,,,,,,,,
1870,3777.78,3779.3,1.52,所以4号七号可能是狼,2,19,2_19,混血儿,,,,,,,,,,,,,,,
1871,3779.3,3782.25,2.95,所以当时我以为一号是篡改发言的冲锋狼人,2,19,2_19,混血儿,,,,,,,,,,,,,,,
1872,3782.25,3784.69,2.44,然后呢在pk台上的时候呢,2,19,2_19,混血儿,,,,,,,,,,,,,,,
1873,3784.69,3786.05,1.36,我自己有考虑过,2,19,2_19,混血儿,,,,,,,,,,,,,,,
1874,3786.05,3788.9,2.85,我觉得9号发言倒是有觉得9号有点发言的,2,19,2_19,混血儿,,,,,,,,,,,,,,,
1875,3788.9,3791.82,2.92,问题是在于你既然已经听到了一号篡改发言了,2,19,2_19,混血儿,,,,,,,,,,,,,,,
1876,3791.82,3794.39,2.57,为什么顺着一号的思路去验7号,2,19,2_19,混血儿,,,,,,,,,,,,,,,
1877,3794.39,3798.31,3.92,你当时你都听出来一号有篡改发言的协议了,2,19,2_19,混血儿,,,,,,,,,,,,,,,
1878,3798.31,3800.75,2.44,你一号用改了的发言说七有可能是狼,2,19,2_19,混血儿,,,,,,,,,,,,,,,
1879,3800.75,3803.279,2.529,那你为什么还用他改了的发言,2,19,2_19,混血儿,,,,,,,,,,,,,,,
1880,3803.279,3804.719,1.44,跟着他的想法去说,2,19,2_19,混血儿,,,,,,,,,,,,,,,
1881,3804.719,3806.419,1.7,其有可能是狼军禁言7号,2,19,2_19,混血儿,,,,,,,,,,,,,,,
1882,3806.419,3809.11,2.691,所以当时可以九的9号不是特别像吗,2,19,2_19,混血儿,,,,,,,,,,,,,,,
1883,3809.11,3811.59,2.48,呃然后我听完这群发言过来,2,19,2_19,混血儿,,,,,,,,,,,,,,,
1884,3811.59,3812.63,1.04,首先我不是狼,2,19,2_19,混血儿,,,,,,,,,,,,,,,
1885,3812.63,3814.03,1.4,然后呢我也可以站错边,2,19,2_19,混血儿,,,,,,,,,,,,,,,
1886,3814.03,3815.11,1.08,我听完一的发言,2,19,2_19,混血儿,,,,,,,,,,,,,,,
1887,3815.11,3816.39,1.28,比如说一号本局真的是白,2,19,2_19,混血儿,,,,,,,,,,,,,,,
1888,3816.39,3817.75,1.36,我可以是那个站错边的好人,2,19,2_19,混血儿,,,,,,,,,,,,,,,
1889,3817.75,3821.67,3.92,因为我是听逻辑基点在于觉得一比较像狼啊,2,19,2_19,混血儿,,,,,,,,,,,,,,,
1890,3821.67,3823.87,2.2,我觉得一有可能是那个冲锋狼,2,19,2_19,混血儿,,,,,,,,,,,,,,,
1891,3823.87,3827.43,3.56,所以才就是给5号上票了,2,19,2_19,混血儿,,,,,,,,,,,,,,,
1892,3827.43,3828.87,1.44,然后呢我现在听完,2,19,2_19,混血儿,,,,,,,,,,,,,,,
1893,3828.87,3832.15,3.28,比如说我甚至有可能一号你是不是跳白垫飞呢,2,19,2_19,混血儿,,,,,,,,,,,,,,,
1894,3832.15,3835.25,3.1,比如说我现在想回头站边9号我可以站边9号,2,19,2_19,混血儿,,,,,,,,,,,,,,,
1895,3835.25,3837.51,2.26,我觉得一斗有可能是跳白神殿飞的,2,19,2_19,混血儿,,,,,,,,,,,,,,,
1896,3837.51,3838.59,1.08,跟你有什么关系啊,2,19,2_19,混血儿,,,,,,,,,,,,,,,
1897,3838.59,3841.14,2.55,你跳个白跳,2,19,2_19,混血儿,,,,,,,,,,,,,,,
1898,3841.14,3843.7,2.56,白说出5号,2,19,2_19,混血儿,,,,,,,,,,,,,,,
1899,3843.7,3844.9,1.2,我觉得狼坑,2,19,2_19,混血儿,,,,,,,,,,,,,,,
1900,3844.9,3846.86,1.96,当时如果站边9号的话,2,19,2_19,混血儿,,,,,,,,,,,,,,,
1901,3846.86,3848.08,1.22,我觉得狼有点像,2,19,2_19,混血儿,,,,,,,,,,,,,,,
1902,3848.08,3849.5,1.42,就我自己底牌是好人吗,2,19,2_19,混血儿,,,,,,,,,,,,,,,
1903,3849.5,3850.86,1.36,那么五六十一呃,2,19,2_19,混血儿,,,,,,,,,,,,,,,
1904,3850.86,3854.68,3.82,56556诶,2,19,2_19,混血儿,,,,,,,,,,,,,,,
1905,3854.68,3855.74,1.06,5号六号,2,19,2_19,混血儿,,,,,,,,,,,,,,,
1906,3855.74,3857.18,1.44,你们点的是2号,2,19,2_19,混血儿,,,,,,,,,,,,,,,
1907,3857.18,3860.16,2.98,5号六号十号,2,19,2_19,混血儿,,,,,,,,,,,,,,,
1908,3860.16,3862.72,2.56,5号六号十号可以是三个狼对吧,2,19,2_19,混血儿,,,,,,,,,,,,,,,
1909,3862.72,3863.84,1.12,但我自己底牌不是狼,2,19,2_19,混血儿,,,,,,,,,,,,,,,
1910,3863.84,3865.33,1.49,那么一定有一个倒钩狼,2,19,2_19,混血儿,,,,,,,,,,,,,,,
1911,3865.33,3866.81,1.48,有倒钩狼的情况下,2,19,2_19,混血儿,,,,,,,,,,,,,,,
1912,3866.81,3867.69,0.88,你反正你这个跳白,2,19,2_19,混血儿,,,,,,,,,,,,,,,
1913,3867.69,3868.75,1.06,我现在不知道你是不是发,2,19,2_19,混血儿,,,,,,,,,,,,,,,
1914,3868.75,3870.49,1.74,听听后面的发言再说嘛,2,19,2_19,混血儿,,,,,,,,,,,,,,,
1915,3873.56,3876.36,2.8,啧所以如果一号是单边白的话,2,19,2_19,混血儿,,,,,,,,,,,,,,,
1916,3876.36,3878.62,2.26,我会考虑考虑一下好吧,2,19,2_19,混血儿,,,,,,,,,,,,,,,
1917,3878.62,3883.57,4.95,然后这就是我警上为什么没有给九上票的原因,2,19,2_19,混血儿,,,,,,,,,,,,,,,
1918,3883.57,3886.52,2.95,但是我现在听完发言确实10号很像狼,2,19,2_19,混血儿,,,,,,,,,,,像狼,,,,
1919,3886.52,3888.32,1.8,11号虽然打我了,2,19,2_19,混血儿,,,,,,,,,,,,,,,
1920,3888.32,3889.56,1.24,但11号也可以打错我吗,2,19,2_19,混血儿,,,,,,,,,,,,,,,
1921,3889.56,3890.54,0.98,毕竟我投了匪票,2,19,2_19,混血儿,,,,,,,,,,,,,,,
1922,3890.54,3891.24,0.7,11号是好人,2,19,2_19,混血儿,,,,,,,,,,,,,,,
1923,3891.24,3892.32,1.08,也可以打错我对吧,2,19,2_19,混血儿,,,,,,,,,,,,,,,
1924,3892.32,3895.07,2.75,所以我觉得也没啥问题嗯,2,19,2_19,混血儿,,,,,,,,,,,,,,,
1925,3895.07,3897.25,2.18,那道格郎是谁呢,2,19,2_19,混血儿,,,,,,,,,,,,,,,
1926,3897.25,3898.69,1.44,比如说有对跳白的话,2,19,2_19,混血儿,,,,,,,,,,,,,,,
1927,3898.69,3901.83,3.14,我会考虑一号是那个电飞的那个白号,2,19,2_19,混血儿,,,,,,,,,,,,,,,
1928,3901.83,3902.97,1.14,电飞白的狼人啊,2,19,2_19,混血儿,,,,,,,,,,,,,,,
1929,3902.97,3905.95,2.98,因为井上一的发言真的没有觉得像好人,2,19,2_19,混血儿,,,,,,,,,,,,,,,
1930,3905.95,3908.47,2.52,这完全是改了发言去站那边,2,19,2_19,混血儿,,,,,,,,,,,,,,,
1931,3908.47,3909.89,1.42,而且警下莫名其妙跳个白,2,19,2_19,混血儿,,,,,,,,,,,,,,,
1932,3909.89,3912.87,2.98,又如果你你心目中的预言家拿警徽了,2,19,2_19,混血儿,,,,,,,,,,,,,,,
1933,3912.87,3914.26,1.39,需要你跳白吗,2,19,2_19,混血儿,,,,,,,,,,,,,,,
1934,3914.26,3915.62,1.36,就如果有对跳的话,2,19,2_19,混血儿,,,,,,,,,,,,,,,
1935,3915.62,3917.55,1.93,我会怀疑号是那个电费的白啊,2,19,2_19,混血儿,,,,,,,,,,,,,,,
1936,3917.55,3920.81,3.26,电飞白的狼人目前怎么想的,2,19,2_19,混血儿,,,,,,,,,,,,,,,
1937,3920.81,3922.55,1.74,然后我的心里程说完了,2,19,2_19,混血儿,,,,,,,,,,,,,,,
1938,3922.55,3925.07,2.52,就43号四号你们现在3号都是3号,2,19,2_19,混血儿,,,,,,,,,,,,,,,
1939,3925.07,3925.59,0.52,是混子吗,2,19,2_19,混血儿,,,,,,,,,,,,,,,
1940,3925.59,3927.005,1.415,来听听呗,2,19,2_19,混血儿,,,,,,,,,,,,,,,
1941,3927.64,3929.12,1.48,哦可能投错票了,2,19,2_19,混血儿,,,,,,,,,,,,,,,
1942,3929.12,3930,0.88,听完一圈发言下来,2,19,2_19,混血儿,,,,,,,,,,,,,,,
1943,3930,3931.24,1.24,因为觉得十比较像狼,2,19,2_19,混血儿,,,,,,,,,,,,,,,
1944,3931.24,3931.92,0.68,11还行,2,19,2_19,混血儿,,,再听听,,,,,,,,,还行,,,
1945,3931.92,3934.52,2.6,不是很像,2,19,2_19,混血儿,,,,,,,,,,,,,,,
1947,3937.3,3938.42,1.12,我是好人牌,3,20,3_20,平民,,,,,,,,,,,,,,,
1948,3938.42,3940.31,1.89,我不是混子牌啊,3,20,3_20,平民,,,,,,,,,,,,,,,
1949,3940.31,3941.87,1.56,首先你们站边9号,3,20,3_20,平民,,,,,,,,,,,,,,,
1950,3941.87,3944.05,2.18,你们也先别着急打死我嘛对吧,3,20,3_20,平民,,,,,,,,,,,,,,,
1951,3944.05,3946.18,2.13,我在你眼里充其量只是一个混,3,20,3_20,平民,,,,,,,,,,,,,,,
1952,3946.18,3947.86,1.68,我也没有狼的属性对吧,3,20,3_20,平民,,,,,,,,,,,,,,,
1953,3947.86,3950.22,2.36,毕竟他给我发的是金水,3,20,3_20,平民,,,,,,,,,,,,,,,
1954,3950.58,3952.06,1.48,一号是白神吗,3,20,3_20,平民,,,,,,,,,,,,,,,
1955,3952.06,3955.22,3.16,这么笃定井上他发言内容我听的特别清楚,3,20,3_20,平民,,,,,,,,,,,,,,,
1956,3955.22,3958.14,2.92,他说5号肯定不是预言家,3,20,3_20,平民,,,,,,,,,,,,,,,
1957,3958.46,3960.14,1.68,他用的是肯定不是,3,20,3_20,平民,,,,,,,,,,,,,,,
1958,3960.14,3961.74,1.6,我觉得这也太笃定了,3,20,3_20,平民,,,,,,,,,,,,,,,
1959,3961.74,3962.94,1.2,你都没听过11发言,3,20,3_20,平民,,,,,,,,,,,,,,,
1960,3962.94,3964.72,1.78,为什么这么肯定呢,3,20,3_20,平民,,,,,,,,,,,,,,,
1961,3964.72,3967.34,2.62,而且是改了别人发言再踩踩人,3,20,3_20,平民,,,,,,,,,,,,,,,
1962,3967.34,3969.84,2.5,所以我不觉得一一定是好人牌,3,20,3_20,平民,,,不一定是好人,,,,,,,,,,,,
1963,3969.84,3972.33,2.49,警上包括我听5号发言,3,20,3_20,平民,,,,,,,,,,,,,,,
1964,3972.33,3974.93,2.6,他给我感觉就是怀疑全世界这个也像狼,3,20,3_20,平民,,,,,,,,,,,,,,,
1965,3974.93,3976.57,1.64,那个有可能也是狼,3,20,3_20,平民,,,,,,,,,,,,,,,
1966,3976.57,3978.69,2.12,就感觉挺像挺敢采的,3,20,3_20,平民,,,,,,,,,,,,,,,
1967,3978.69,3981.61,2.92,就给我的感觉不是很像那种片感很足,3,20,3_20,平民,,,,,,,,,,,,,,,
1968,3981.61,3985.01,3.4,就是你们这片要开两到三个狼,3,20,3_20,平民,,,,,,,,,,,,,,,
1969,3985.01,3986.95,1.94,K谁谁谁,3,20,3_20,平民,,,,,,,,,,,,,,,
1970,3986.95,3988.73,1.78,你站边我怎么怎么样,3,20,3_20,平民,,,,,,,,,,,,,,,
1971,3988.73,3990.54,1.81,你还有可能是一个狼,3,20,3_20,平民,,,,,,,,,,,,,,,
1972,3990.54,3992.86,2.32,他发言那个言我其实能听懂呀,3,20,3_20,平民,,,,,,,,,,,,,,,
1973,3992.86,3994.69,1.83,他的意思就是678里面,3,20,3_20,平民,,,,,,,,,,,,,,,
1974,3994.69,3997.45,2.76,他希望能就比如说678好人居多,3,20,3_20,平民,,,,,,,,,,,,,,,
1975,3997.45,3998.49,1.04,他希望678能沉,3,20,3_20,平民,,,,,,,,,,,,,,,
1976,3998.49,3999.13,0.64,你帮他吗,3,20,3_20,平民,,,,,,,,,,,,,,,
1977,3999.13,4000.61,1.48,他其实警上的意思就是这样,3,20,3_20,平民,,,,,,,,,,,,,,,
1978,4000.61,4001.37,0.76,他的他就不好,3,20,3_20,平民,,,,,,,,,,,,,,,
1979,4001.37,4003.459,2.089,不想第一天验678发给我,3,20,3_20,平民,,,,,,,,,,,,,,,
1980,4003.459,4007.27,3.811,感觉我倒能听懂他的发言是我自己听完发言,3,20,3_20,平民,,,,,,,,,,,,,,,
1981,4007.27,4008.49,1.22,我是投给5号的,3,20,3_20,平民,,,,,,,,,,,,,,,
1982,4008.49,4009.43,0.94,听完11号发言,3,20,3_20,平民,,,,,,,,,,,,,,,
1983,4009.43,4011.31,1.88,我觉得11号发言发的也比较平啊,3,20,3_20,平民,,,,,,,,,,,,,,,
1984,4011.31,4014.15,2.84,就值得这么多人起来救他,3,20,3_20,平民,,,,,,,,,,,,,,,
1985,4014.15,4015.95,1.8,站边他的一个2号,3,20,3_20,平民,,,,,,,,,,,,,,,
1986,4015.95,4016.55,0.6,一个10号,3,20,3_20,平民,,,,,,,,,,,,,,,
1987,4016.55,4019.03,2.48,2号说他听完一号跳完白神之后,3,20,3_20,平民,,,,,,,,,,,,,,,
1988,4019.03,4022.06,3.03,听完10号很像一个狼要回头了,3,20,3_20,平民,,,,,,,,,,,,,,,
1989,4022.54,4025.26,2.72,10号他不回踩8号,3,20,3_20,平民,,,,,,,,,,,,,,,
1990,4025.7,4027.32,1.62,这跟5号是同伴吗,3,20,3_20,平民,,,,,,,,,,,,,,,
1991,4027.32,4028.66,1.34,所以我都没听出来啊,3,20,3_20,平民,,,,,,,,,,,,,,,
1992,4028.66,4029.66,1,所以我自己是好人,3,20,3_20,平民,,,,,,,,,,,,,,,
1993,4029.66,4031.06,1.4,我要再听一下啊,3,20,3_20,平民,,,,,,,,,,,,,,,
1994,4031.06,4032.82,1.76,反正目前听完11发言,3,20,3_20,平民,,,,,,,,,,,,,,,
1995,4032.82,4034.79,1.97,我是投11号的,3,20,3_20,平民,,,,,,,,,,,,狼,,,
1996,4035.08,4037.52,2.44,然后12号他说看完票型,3,20,3_20,平民,,,,,,,,,,,,,,,
1997,4037.52,4041.37,3.85,他还是比较大概率觉得九比较像预言家,3,20,3_20,平民,,,,,,,,,,,,,,,
1998,4041.37,4044.19,2.82,然后踩了就是警下踩的一号,3,20,3_20,平民,,,,,,,,,,,,,,,
1999,4044.19,4045.63,1.44,然后他警下看完票,3,20,3_20,平民,,,,,,,,,,,,,,,
2000,4045.63,4047.73,2.1,他也没有考虑过自己有没有可能搞错,3,20,3_20,平民,,,,,,,,,,,,,,,
2001,4047.73,4049.41,1.68,是我没听出来12是什么,3,20,3_20,平民,,,,,,,,,,,,,,,
2002,4049.41,4051.49,2.08,主要是我觉得一号跳白神跳的太怪了,3,20,3_20,平民,,,,,,,,,,,,,,,
2003,4051.49,4052.65,1.16,你知道吧,3,20,3_20,平民,,,,,,,,,,,,,,,
2004,4052.65,4056.29,3.64,就感觉好像他接查杀了就太笃定了,3,20,3_20,平民,,,,,,,,,,,,,,,
2005,4056.29,4058.58,2.29,笃定到让我觉得这么强,3,20,3_20,平民,,,,,,,,,,,,,,,
2006,4058.58,4059.86,1.28,直接跳白神,3,20,3_20,平民,,,,,,,,,,,,,,,
2007,4059.86,4061.64,1.78,坚定站边说,3,20,3_20,平民,,,,,,,,,,,,,,,
2008,4061.64,4062.26,0.62,我是混儿,3,20,3_20,平民,,,,,,,,,,,,,,,
2009,4062.26,4063.52,1.26,为什么我不能是站错好人,3,20,3_20,平民,,,,,,,,,,,,,,,
2010,4063.52,4064.9,1.38,你劝我回下头呢,3,20,3_20,平民,,,,,,,,,,,,,,,
2011,4064.9,4065.62,0.72,就是3号,3,20,3_20,平民,,,,,,,,,,,,,,,
