index,start,end,duration,text,发言玩家,发言轮次,Uid,身份,阵营,player 1,player 2,player 3,player 4,player 5,player 6,player 7,player 8,player 9,player 10,player 11,player 12
1058,2167.13,2168.79,1.66,11银水这些位置排一排,8,11,,,,,,,,,,,,,,,
1059,2168.79,2169.75,0.96,4号六号,8,11,,,,,,,,,,,,,,,
1060,2169.75,2172.65,2.9,我觉得坑位上就很难对吧,8,11,,,,,,,,,,,,,,,
1061,2172.65,2175.37,2.72,所以就先站边九呗,8,11,,,,,,,,,,,,,,,
1062,2175.37,2183.04,7.67,嗯过了,8,11,,,,,,,,,,,,,,,
1063,2183.64,2184.88,1.24,强超强的女巫。13467吧,9,12,,,,,,,,,,,,,,,
1064,2184.88,2185.86,0.98,这几个坑位吧,9,12,,,,,,,,,,,,,,,
1065,2185.86,2187.28,1.42,13467这几个坑位,9,12,,,,,,,,,,,,,,,
1066,2187.28,2188.6,1.32,一三先点进狼坑呀,9,12,,,,狼,,狼,,,,,,,,,
1067,2188.6,2191.03,2.43,然后4号玩家确实警上,9,12,,,,,,,,,,,,,,,
1068,2191.03,2191.67,0.64,你的发言,9,12,,,,,,,,,,,,,,,
1069,2191.67,2196.09,4.42,就是我觉得你虽然说两个人可能都怎么怎么样,9,12,,,,,,,,,,,,,,,
1070,2196.09,2198.89,2.8,但是你的很多发言还是更倾向于7号玩家的,9,12,,,,,,,,,,,,,,,
1071,2198.89,2199.17,0.28,好吧,9,12,,,,,,,,,,,,,,,
1072,2200.33,2203.18,2.85,然后11没听过二轮发言啊,9,12,,,,,,,,,,,,,,,
1073,2203.18,2205.02,1.84,你看就因为现在刚刚警上,9,12,,,,,,,,,,,,,,,
1074,2205.02,2206.2,1.18,因为你毕竟是好人嘛,9,12,,,,,,,,,,,,,,,
1075,2206.2,2207.74,1.54,我也是啊,9,12,,,,,,,,,,,,,,,
1076,2207.74,2209.44,1.7,给所有的好人做去做个解答,9,12,,,,,,,,,,,,,,,
1077,2209.44,2212.09,2.65,警上说我的警徽流一号和10号不太好,9,12,,,,,,,,,,,,,,,
1078,2212.09,2214.63,2.54,所以更应该惊艳的是11号这个位置,9,12,,,,,,,,,,,,,,,
1079,2214.63,2216.05,1.42,首先11号他在警上,9,12,,,,,,,,,,,,,,,
1080,2216.05,2218.43,2.38,他保的位置是2号和12号,9,12,,,,,,,,,,,,,,,
1081,2218.43,2220.25,1.82,在警上我没有觉得,9,12,,,,,,,,,,,,,,,
1082,2220.25,2222.05,1.8,首先212号是我的金水,9,12,,,,,,,,,,,,,,,
1083,2222.05,2222.69,0.64,2号是好人,9,12,,,,,,,,,,,,,,,
1084,2222.69,2224.37,1.68,在我下来他是保了两个好人,9,12,,,,,,,,,,,,,,,
1085,2224.37,2226.43,2.06,那好人之间可以互相参考,9,12,,,,,,,,,,,,,,,
1086,2226.43,2227.75,1.32,那比如说2号也说了,9,12,,,,,,,,,,,,,,,
1087,2227.75,2229.47,1.72,一号10号里面可能开狼,9,12,,,,,,,,,,,,,,,
1088,2229.47,2231.51,2.04,那我是需要把这两张牌都禁言的呀,9,12,,,,,,,,,,,,,,,
1089,2231.51,2233.79,2.28,因为我不能说我那比如说我验了一是金水,9,12,,,,,,,,,,,,,,,
1090,2233.79,2235.59,1.8,难道十就一定是狼人吗,9,12,,,,,,,,,,,,,,,
1091,2235.59,2237.2,1.61,难道验了十是金水,9,12,,,,,,,,,,,,,,,
1092,2237.2,2238.24,1.04,一就一定是狼人,9,12,,,,,,,,,,,,,,,
1093,2238.24,2239.44,1.2,这个东西都没法佐证,9,12,,,,,,,,,,,,,,,
1094,2239.44,2241.47,2.03,二只说的是一十开狼啊,9,12,,,,,,,,,,,,,,,
1095,2241.47,2243.55,2.08,所以这是我警上的警徽流11号,9,12,,,,,,,,,,,,,,,
1096,2243.55,2244.27,0.72,当时在我的警上,9,12,,,,,,,,,,,,,,,
1097,2244.27,2245.43,1.16,除了有保六的嫌疑以外,9,12,,,,,,,,,,,,,,,
1098,2245.43,2246.35,0.92,他保的是好人,9,12,,,,,,,,,,,,,,,
1099,2246.35,2248.069,1.719,那我为什么要去进验他呢,9,12,,,,,,,,,,,,,,,
1100,2248.069,2251.41,3.341,然后这是解释这个东西呃,9,12,,,,,,,,,,,,,,,
1101,2251.81,2254.17,2.36,6号玩家就是我就两个点吧,9,12,,,,,,,,,,,,,,,
1102,2254.17,2256.4,2.23,就是看你这轮的这个站边啊,9,12,,,,,,,,,,,,,,,
1103,2256.4,2257.8,1.4,因为警上其实你贡献逻辑点,9,12,,,,,,,,,,,,,,,
1104,2257.8,2260,2.2,你说六你说7号和9号都打你了,9,12,,,,,,,,,,,,,,,
1105,2260,2260.8,0.8,如果你是好人,9,12,,,,,,,,,,,,,,,
1106,2260.8,2263.4,2.6,我给你造成视角难度肯定是不好意思,9,12,,,,,,,,,,,,,,,
1107,2263.4,2265.12,1.72,但是如果说七九都打了你,9,12,,,,,,,,,,,,,,,
1108,2265.12,2267.27,2.15,那你觉得是七打你,9,12,,,,,,,,,,,,,,,
1109,2267.27,2270.52,3.25,他更像狼还是我打你更像狼的这个东西对吧,9,12,,,,,,,,,,,,,,,
1110,2270.52,2273.08,2.56,所以这是6号玩家存在的客观的匪面,9,12,,,,,,,,,匪面,,,,,,
1111,2273.08,2274.4,1.32,那8号玩家在前置位嘛,9,12,,,,,,,,,,,,,,,
1112,2274.4,2276.67,2.27,首先我不觉得他如果比如说垫我或怎么样,9,12,,,,,,,,,,,,,,,
1113,2276.67,2278.45,1.78,我目前为止不会去盘这个东西,9,12,,,,,,,,,,,,,,,
1114,2278.45,2280.029,1.579,那所以八就是好人,9,12,,,,,,,,,,,好人,,,,
1115,2280.029,2281.069,1.04,然后警上啊,9,12,,,,,,,,,,,,,,,
1116,2281.069,2281.789,0.72,12是我金水,9,12,,,,,,,,,,,,,,,
1117,2281.789,2282.949,1.16,我盘了他不可能是混子,9,12,,,,,,,,,,,,,,,
1118,2282.949,2284.949,2,10号玩家是警下唯一给我投票,9,12,,,,,,,,,,,,,,,
1119,2284.949,2286.2,1.251,且投完票之后,9,12,,,,,,,,,,,,,,,
1120,2286.2,2287.44,1.24,7号玩家一直笑,9,12,,,,,,,,,,,,,,,
1121,2287.44,2288.68,1.24,我觉得不太像是狼吧,9,12,,,,,,,,,,,,,,,
1122,2288.68,2289.98,1.3,不太像两个狼吧,9,12,,,,,,,,,,,,,,,
1123,2289.98,2291.88,1.9,所以那可能你看啊,9,12,,,,,,,,,,,,,,,
1124,2291.88,2292.92,1.04,把我排了十,9,12,,,,,,,,,,,,,,,
1125,2292.92,2296.3,3.38,排了八排了八九十十二,9,12,,,,,,,,,,,,,,,
1126,2296.3,2297.66,1.36,全排2号玩家警上,9,12,,,,,,,,,,,,,,,
1127,2297.66,2298.62,0.96,因为现在在我的视角里面,9,12,,,,,,,,,,,,,,,
1128,2298.62,2299.84,1.22,一十里面确实开狼了,9,12,,,,,,,,,,,,,,,
1129,2299.84,2301.62,1.78,比如说一号玩家他确实投了匪票,9,12,,,,,,,,,,,,,,,
1130,2301.62,2302.819,1.199,所以2号玩家也做好,9,12,,,,,,,,,,,,,,,
1131,2302.819,2304.499,1.68,所以然后5号警上也站边我,9,12,,,,,,,,,,,,,,,
1132,2304.499,2307.059,2.56,所以位置排下来就是一号3号四号六号,9,12,,,,,,,,,,,,,,,
1133,2307.059,2309.49,2.431,7号里面五张牌可能进四张,9,12,,,,,,,,,,,,,,,
1134,2309.49,2310.63,1.14,也可能是四狼一混的,9,12,,,,,,,,,,,,,,,
1135,2310.63,2311.55,0.92,这这几个位置,9,12,,,,,,,,,,,,,,,
1136,2311.55,2313.47,1.92,因为我太前置位发言了,9,12,,,,,,,,,,,,,,,
1137,2313.79,2314.91,1.12,所以如果后置位有好人,9,12,,,,,,,,,,,,,,,
1138,2314.91,2316.87,1.96,也希望可以帮我努把力,9,12,,,,,,,,,,,,,,,
1139,2316.87,2318.23,1.36,因为我太前置位发言了,9,12,,,,,,,,,,,,,,,
1140,2318.23,2319.55,1.32,后置位假如说672个狼,9,12,,,,,,,,,,,,,,,
1141,2319.55,2321.65,2.1,他们末之位给你们洗一洗,9,12,,,,,,,,,,,,,,,
1142,2321.65,2323.63,1.98,怕给你怕给你们洗回去了好吧,9,12,,,,,,,,,,,,,,,
1143,2323.63,2324.95,1.32,那12号也发发力,9,12,,,,,,,,,,,,,,,
1144,2324.95,2326.79,1.84,如果你不是混血儿,9,12,,,,,,,,,,,,,,,
1145,2326.79,2327.79,1,如果你不是狼混的话,9,12,,,,,,,,,,,,,,,
1146,2327.79,2330.06,2.27,你也发发力没了,9,12,,,,,,,,,,,,,,,
1147,2330.06,2332.54,2.48,我在我现在目前这个位置点的这个坑,9,12,,,,,,,,,,,,,,,
1148,2332.54,2333.5,0.96,是这么是这么,9,12,,,,,,,,,,,,,,,
1149,2333.5,2336,2.5,坑里面如果有好人就自己往外爬了,9,12,,,,,,,,,,,,,,,
1150,2336,2339.369,3.369,因为你们是不管是投了匪票还是警上的发言,9,12,,,,,,,,,,,,,,,
1151,2339.369,2340.209,0.84,存在匪面,9,12,,,,,,,,,,,,,,,
1152,2340.209,2343.109,2.9,所以是需要你们自己去往外去爬的,9,12,,,,,,,,,,,,,,,
1153,2343.109,2346.46,3.351,如果有幸把其我归票还是归七吧,9,12,,,,,,,,,,,,,,,
1154,2346.46,2347.1,0.64,我就归七了,9,12,,,,,,,,,,,,,,,
1155,2347.1,2349.48,2.38,因为这个位置嗯,9,12,,,,,,,,,,,,,,,
1156,2349.48,2352.92,3.44,我觉得我觉得出七比较好一点吧,9,12,,,,,,,,,,,,,,,
1157,2352.92,2355.4,2.48,因为存在比如4号玩家是被7号玩家洗头,9,12,,,,,,,,,,,,,,,
1158,2355.4,2356.9,1.5,一张牌或者是两个狼,9,12,,,,,,,,,,,,,,,
1159,2356.9,2358.7,1.8,但是我对我自己的观感来说,9,12,,,,,,,,,,,,,,,
1160,2358.7,2360.78,2.08,我判定7号玩家是红狼啊,9,12,,,,,,,,,,,,,,,
1161,2360.78,2361.58,0.8,所以我会出七,9,12,,,,,,,,,,,,,,,
1162,2361.58,2362.94,1.36,我会归票归七,9,12,,,,,,,,,,,,,,,
1163,2362.94,2366.06,3.12,过了,9,12,,,,,,,,,,,,,,,
1164,2366.84,2369.08,2.24,应该是偏向这边9号吧,10,13,,,,,,,,,,,,站边9,,,
1165,2369.08,2371.12,2.04,然后我觉得12也不是很像狼,10,13,,,,,,,,,,,,,,,不像狼
1166,2371.12,2372.72,1.6,所以九的面肯定会提高很多,10,13,,,,,,,,,,,,,,,
1167,2372.72,2374.95,2.23,这肯定也是原因之一啊,10,13,,,,,,,,,,,,,,,
1168,2374.95,2377.23,2.28,然后警下投完票肯定就更坚定站九了,10,13,,,,,,,,,,,,,,,
1169,2377.23,2378.79,1.56,因为我没觉得井上能有四个狼,10,13,,,,,,,,,,,,,,,
1170,2378.79,2381.8,3.01,我也不觉得说Y哥是狼,10,13,,,,,,,,,,,,,,,
1171,2381.8,2382.72,0.92,跳了之后,10,13,,,,,,,,,,,,,,,
1172,2382.72,2384.2,1.48,警下狼同伴会去倒钩,10,13,,,,,,,,,,,,,,,
1173,2384.2,2389.199,4.999,所以应该就是那个警下有狼给七支撑了,10,13,,,,,,,,,,,,,,,
1174,2389.199,2389.999,0.8,所以我自己投给九的,10,13,,,,,,,,,,,,,,,
1175,2389.999,2391.38,1.381,我肯定觉得九只有预言家,10,13,,,,,,,,,,,,,,,
1176,2391.38,2393.42,2.04,然后13467,10,13,,,,,,,,,,,,,,,
1177,2393.42,2394.62,1.2,我的七是不是混子啊,10,13,,,,,,,,,,混子,,,,,
1178,2394.62,2395.74,1.12,七是不是七是混子,10,13,,,,,,,,,,,,,,,
1179,2395.74,2397.34,1.6,然后打六让六倒勾去,10,13,,,,,,,,,,,,,,,
1180,2397.34,2399.43,2.09,然后六没有马死,10,13,,,,,,,,,,,,,,,
1181,2399.43,2401.21,1.78,所以说警察还是五五开,10,13,,,,,,,,,,,,,,,
1182,2401.21,2402.27,1.06,正常会五五开吗,10,13,,,,,,,,,,,,,,,
1183,2402.27,2403.41,1.14,比如说我坐在这个位置,10,13,,,,,,,,,,,,,,,
1184,2403.41,2405.23,1.82,7号说六应该一般,10,13,,,,,,,,,,,,,,,
1185,2405.23,2405.87,0.64,我坐在6号,10,13,,,,,,,,,,,,,,,
1186,2405.87,2406.79,0.92,7号说6号是狼,10,13,,,,,,,,,,,,,,,
1187,2406.79,2409.41,2.62,他说我不知道五五开七还像预言家很难吧,10,13,,,,,,,,,,,,,,,
1188,2409.41,2411.03,1.62,所以我都觉得七是个混子,10,13,,,,,,,,,,,,,,,
1189,2411.03,2411.67,0.64,但是归了七,10,13,,,,,,,,,,,,,,,
1190,2411.67,2412.43,0.76,那就投七呗,10,13,,,,,,,,,,,,,,,
1191,2412.43,2413.52,1.09,那没办法,10,13,,,,,,,,,,,,,,,
1192,2413.52,2414.52,1,3号是狼吗,10,13,,,,,,,,,,,,,,,
1193,2414.52,2415.68,1.16,我都没觉得3号一定是狼,10,13,,,,,,不一定是狼,,,,,,,,,
1194,2415.68,2416.4,0.72,一三当中选狼,10,13,,,,,,,,,,,,,,,
1195,2416.4,2417.19,0.79,我选一号,10,13,,,,狼,,,,,,,,,,,
1196,2417.19,2419.03,1.84,因为我觉得7号好像想要我的票,10,13,,,,,,,,,,,,,,,
1197,2419.03,2420.53,1.5,警下好像没有他两个狼同伴,10,13,,,,,,,,,,,,,,,
1198,2420.53,2422.83,2.3,他他说的是我肯定会把票上给你,10,13,,,,,,,,,,,,,,,
1199,2422.83,2425.08,2.25,凭啥我肯定会把票上给你,10,13,,,,,,,,,,,,,,,
1200,2425.08,2427.12,2.04,什么就肯定会上给你了,10,13,,,,,,,,,,,,,,,
1201,2427.12,2428.06,0.94,胡说八道,10,13,,,,,,,,,,,,,,,
1202,2428.06,2429.56,1.5,这不没上给你吗,10,13,,,,,,,,,,,,,,,
1203,2429.56,2431.08,1.52,所以我觉得他想要我的票,10,13,,,,,,,,,,,,,,,
1204,2431.08,2431.52,0.44,你知道吗,10,13,,,,,,,,,,,,,,,
1205,2431.52,2433.2,1.68,因为他如果有了有两个狼同伴,10,13,,,,,,,,,,,,,,,
1206,2433.2,2433.92,0.72,一三都是狼的话,10,13,,,,,,,,,,,,,,,
1207,2433.92,2435,1.08,他好像不用要我票,10,13,,,,,,,,,,,,,,,
1208,2435,2436.24,1.24,他不用跟我对话这段,10,13,,,,,,,,,,,,,,,
1209,2436.24,2438.54,2.3,那他跟我对话这段肯定是需要我的票嘛,10,13,,,,,,,,,,,,,,,
1210,2438.54,2439.24,0.7,他需要我的票,10,13,,,,,,,,,,,,,,,
1211,2439.24,2440.49,1.25,警下应该就没两个了,10,13,,,,,,,,,,,,,,,
1212,2440.49,2441.53,1.04,所以可能有一个狼,10,13,,,,,,,,,,,,,,,
1213,2441.53,2442.37,0.84,再加上我的票,10,13,,,,,,,,,,,,,,,
1214,2442.37,2443.05,0.68,他能拿警徽,10,13,,,,,,,,,,,,,,,
1215,2443.05,2443.85,0.8,我是这么想的,10,13,,,,,,,,,,,,,,,
1216,2443.85,2446.149,2.299,所以一三当中三未必是狼,10,13,,,,,,,,,,,,,,,
1217,2446.149,2448.069,1.92,然后11我觉得好人警上,10,13,,,,,,,,,,,,,,好人,
1218,2448.069,2449.509,1.44,我本来没觉得你一定是好人,10,13,,,,,,,,,,,,,,,
1219,2449.509,2451.109,1.6,因为你毕竟也攻击了我们,10,13,,,,,,,,,,,,,,,
1220,2451.109,2452.17,1.061,说我笑不笑的,10,13,,,,,,,,,,,,,,,
1221,2452.17,2454.69,2.52,这个就是也没法解释,10,13,,,,,,,,,,,,,,,
1222,2454.69,2455.93,1.24,反正我就乐意笑对吧,10,13,,,,,,,,,,,,,,,
1223,2455.93,2456.97,1.04,但是我觉得你像好人,10,13,,,,,,,,,,,,,,,
1224,2456.97,2458.88,1.91,是因为我觉得你跟六不见面,10,13,,,,,,,,,,,,,,,
1225,2458.88,2459.78,0.9,且六还保了你,10,13,,,,,,,,,,,,,,,
1226,2459.78,2461.26,1.48,所以我觉得你是好人,10,13,,,,,,,,,,,,,,,
1227,2461.26,2462.28,1.02,能能大概理解,10,13,,,,,,,,,,,,,,,
1228,2462.28,2463.52,1.24,就比如说六是狼,10,13,,,,,,,,,,,,,,,
1229,2463.52,2464.12,0.6,他保了你,10,13,,,,,,,,,,,,,,,
1230,2464.12,2464.96,0.84,我觉得你跟六不见面,10,13,,,,,,,,,,,,,,,
1231,2464.96,2465.62,0.66,你也是好人,10,13,,,,,,,,,,,,,,,
1232,2465.62,2466.36,0.74,那六是好人,10,13,,,,,,,,,,,,,,,
1233,2466.36,2467,0.64,他也保了你,10,13,,,,,,,,,,,,,,,
1234,2467,2468.38,1.38,那六大概率保对的,10,13,,,,,,,,,,,,,,,
1235,2468.38,2469.18,0.8,也能保对人,10,13,,,,,,,,,,,,,,,
1236,2469.18,2469.98,0.8,那你也是好人,10,13,,,,,,,,,,,,,,,
1237,2469.98,2471.26,1.28,所以这是我觉得你像好人,10,13,,,,,,,,,,,,,,,
1238,2471.26,2472.9,1.64,但你独立发言我是没完全听证,10,13,,,,,,,,,,,,,,,
1239,2472.9,2475.47,2.57,但是逻辑和那个格局来说,10,13,,,,,,,,,,,,,,,
1240,2475.47,2476.15,0.68,我觉得你是好人,10,13,,,,,,,,,,,,,,,
1241,2476.15,2477.67,1.52,我觉得2号警上也是好人,10,13,,,,,好人,,,,,,,,,,
1242,2477.67,2478.61,0.94,反正2号,10,13,,,,,,,,,,,,,,,
1243,2478.61,2479.81,1.2,然后我站9号,10,13,,,,,,,,,,,,,,,
1244,2479.81,2480.95,1.14,二九十十一十二,10,13,,,,,,,,,,,,,,,
1245,2480.95,2481.97,1.02,我觉得都没狼,10,13,,,,,,,,,,,,,,,
1246,2481.97,2483.81,1.84,然后那坑位差不多就这样,10,13,,,,,,,,,,,,,,,
1247,2483.81,2484.94,1.13,13467,10,13,,,,狼,,,狼,,狼,狼,,,,,
1248,2484.94,2486.4,1.46,但我觉得三未必是吧,10,13,,,,,,,,,,,,,,,
1249,2486.4,2487.84,1.44,然后七有可能是混子,10,13,,,,,,,,,,,,,,,
1250,2487.84,2488.78,0.94,还有没有钩子,10,13,,,,,,,,,,,,,,,
1251,2488.78,2489.42,0.64,都不知道,10,13,,,,,,,,,,,,,,,
1252,2489.42,2490.06,0.64,先这样吧,10,13,,,,,,,,,,,,,,,
1253,2490.06,2490.78,0.72,反正我就站边,10,13,,,,,,,,,,,,,,,
1254,2490.78,2491.94,1.16,9号归票也归了,10,13,,,,,,,,,,,,,,,
1255,2491.94,2493.59,1.65,没人能改就也别改了,10,13,,,,,,,,,,,,,,,
1256,2493.59,2495.99,2.4,反正末置位都有可能有倒钩狼改对吧,10,13,,,,,,,,,,,,,,,
1257,2495.99,2496.71,0.72,所以那就别改了,10,13,,,,,,,,,,,,,,,
1258,2496.71,2499.05,2.34,就投七这样吧,10,13,,,,,,,,,,,,,,,
1259,2499.05,2501.27,2.22,然后反正我沾边九嗯,10,13,,,,,,,,,,,,,,,
1260,2501.27,2504.99,3.72,过,10,13,,,,,,,,,,,,,,,
1261,2506.72,2510.22,3.5,嘶我目前应该也偏向久一点点吧,11,14,,,,,,,,,,,,偏向九,,,
1262,2510.22,2512.74,2.52,这个我再复更一下那个7号沉底的发言呗,11,14,,,,,,,,,,,,,,,
1263,2512.74,2516.6,3.86,因为主要是呃因为我我自己想一下,11,14,,,,,,,,,,,,,,,
1264,2516.6,2519.64,3.04,就是比方说我要是想站边七的情况下,11,14,,,,,,,,,,,,,,,
1265,2519.64,2520.24,0.6,狼是谁啊,11,14,,,,,,,,,,,,,,,
1266,2520.24,2521.25,1.01,狼是5号,11,14,,,,,,,,,,,,,,,
1267,2521.25,2523.13,1.88,就是八都有可能不是女巫对吧,11,14,,,,,,,,,,,,,,,
1268,2523.13,2525.4,2.27,就589十是这意思吧,11,14,,,,,,,,,,,,,,,
1269,2525.4,2526.44,1.04,然后骗一个骗一个,11,14,,,,,,,,,,,,,,,
1270,2526.44,2527.04,0.6,你再骗一个,11,14,,,,,,,,,,,,,,,
1271,2527.04,2529.6,2.56,我12号应该应该不至于吧,11,14,,,,,,,,,,,,,,,
1272,2529.6,2531.89,2.29,应该咱应该咱俩应该没这么惨,11,14,,,,,,,,,,,,,,,
1273,2531.89,2533.11,1.22,所以我我自己,11,14,,,,,,,,,,,,,,,
1274,2533.11,2535.05,1.94,我自己觉得这个狼坑应该不是这样的,11,14,,,,,,,,,,,,,,,
1275,2535.05,2536.45,1.4,然后八如果是真女巫的话,11,14,,,,,,,,,,,,,,,
1276,2536.45,2538.79,2.34,我肯定会参考一下8号玩家意见,11,14,,,,,,,,,,,,,,,
1277,2538.79,2539.83,1.04,然后这是其一,11,14,,,,,,,,,,,,,,,
1278,2539.83,2541.59,1.76,其二我觉得7号警上,11,14,,,,,,,,,,,,,,,
1279,2541.59,2544.35,2.76,就是确实对于12号的定义,11,14,,,,,,,,,,,,,,,
1280,2544.35,2545.88,1.53,是相对来说会少一点,11,14,,,,,,,,,,,,,,,
1281,2545.88,2548.04,2.16,我确实警上就我先跟大家解释一下,11,14,,,,,,,,,,,,,,,
1282,2548.04,2549.46,1.42,我先跟各位老师解释一下,11,14,,,,,,,,,,,,,,,
1283,2549.46,2552.94,3.48,我说的是这个2号12号两位老师呢发言还行,11,14,,,,,,,,,,,,,,,
1284,2552.94,2554.66,1.72,我那个就还行的,11,14,,,,,,,,,,,,,,,
1285,2554.66,2557.4,2.74,我不是代表我一定就是保死他们俩一定是好人,11,14,,,,,,,,,,,,,,,
1286,2557.4,2559.38,1.98,包括我我我自己分享的敏职,11,14,,,,,,,,,,,,,,,
1287,2559.38,2560.66,1.28,就是看的可能是5号,11,14,,,,,,,,,,,,,,,
1288,2560.66,2561.3,0.64,不是平民啊,11,14,,,,,,,,,,,,,,,
1289,2561.3,2562.38,1.08,6号有可能是好人,11,14,,,,,,,,,,,,,,,
1290,2562.38,2564.26,1.88,这就是我自己主观一个判断,11,14,,,,,,,,,,,,,,,
1291,2564.26,2566.34,2.08,我肯定不会拿这个就是一轮的,11,14,,,,,,,,,,,,,,,
1292,2566.34,2569.38,3.04,听的或者看的就是拿给他们下死结论对吧,11,14,,,,,,,,,,,,,,,
1293,2569.38,2570.569,1.189,肯定要多听两轮,11,14,,,,,,,,,,,,,,,
1294,2570.569,2572.129,1.56,那我我自己警上呢,11,14,,,,,,,,,,,,,,,
1295,2572.129,2573.649,1.52,确实因为我对12号定义是,11,14,,,,,,,,,,,,,,,
1296,2573.649,2575.009,1.36,我觉得他没有任何的工作量,11,14,,,,,,,,,,,,,,,
1297,2575.009,2577.259,2.25,他就觉得2号还可以对吧,11,14,,,,,,,,,,,,,,,
1298,2577.259,2578.779,1.52,那我在第三个位置发言,11,14,,,,,,,,,,,,,,,
1299,2578.779,2579.379,0.6,我听完2号,11,14,,,,,,,,,,,,,,,
1300,2579.379,2581.139,1.76,我看完十的表情反馈以后,11,14,,,,,,,,,,,,,,,
1301,2581.139,2582.979,1.84,我自己肯定没有办法觉得2号,11,14,,,,,,,,,,,,,,,
1302,2582.979,2585.75,2.771,12号是里边谁谁一定很像一个狼,11,14,,,,,,,,,,,,,,,
1303,2585.75,2587.35,1.6,所以我警上给出的结论,11,14,,,,,,,,,,,,,,,
1304,2587.35,2588.97,1.62,我觉得2号12号还行,11,14,,,,,,,,,,,,,,,
1305,2588.97,2590.779,1.809,然后分享了一下敏职,11,14,,,,,,,,,,,,,,,
1306,2590.779,2593.619,2.84,然后呃7号玩家验我的理由是,11,14,,,,,,,,,,,,,,,
1307,2593.619,2597.25,3.631,因为我当时呃觉得6号有可能是一个好人,11,14,,,,,,,,,,,,,,,
1308,2597.25,2600.15,2.9,但是呢因为九是他的对手悍跳了,11,14,,,,,,,,,,,,,,,
1309,2600.15,2603.74,3.59,给了6号一个疑似跟他悍跳的这个不见面关系,11,14,,,,,,,,,,,,,,,
1310,2603.74,2606.06,2.32,然后呢就怀疑6号九号也两个狼,11,14,,,,,,,,,,,,,,,
1311,2606.06,2607.78,1.72,但是他不选择验6号,11,14,,,,,,,,,,,,,,,
1312,2607.78,2608.56,0.78,选择验掉我,11,14,,,,,,,,,,,,,,,
1313,2608.56,2611.83,3.27,因为我凌空先给了6号一个疑似好人的身份,11,14,,,,,,,,,,,,,,,
1314,2611.83,2615.11,3.28,我觉得稍微有一点点的不是那么合理,11,14,,,,,,,,,,,,,,,
1315,2615.11,2618.12,3.01,然后之后就是对12号的这个定义,11,14,,,,,,,,,,,,,,,
1316,2618.12,2620.04,1.92,确实是相对来说少了一些,11,14,,,,,,,,,,,,,,,
1317,2620.779,2621.459,0.68,当然了,11,14,,,,,,,,,,,,,,,
1318,2621.459,2623.819,2.36,这个井下管理要票这一段我都听懂了,11,14,,,,,,,,,,,,,,,
1319,2623.819,2625.139,1.32,我说白了我是哎呀,11,14,,,,,,,,,,,,,,,
1320,2625.139,2626.74,1.601,这这段这段我是听懂了,11,14,,,,,,,,,,,,,,,
1321,2626.74,2628.26,1.52,但他肯定也那个7号玩家,11,14,,,,,,,,,,,,,,,
1322,2628.26,2630.18,1.92,肯定也没有默认你什么好人底牌,11,14,,,,,,,,,,,,,,,
1323,2630.18,2630.86,0.68,这肯定没有,11,14,,,,,,,,,,,,,,,
1324,2630.86,2632.46,1.6,这这这这歪哥肯定不会的,11,14,,,,,,,,,,,,,,,
1325,2632.46,2634.09,1.63,这我我是听懂了,11,14,,,,,,,,,,,,,,,
1326,2634.09,2636.11,2.02,但是我是对比一下,11,14,,,,,,,,,,,,,,,
1327,2636.11,2637.47,1.36,我觉得应该不至于,11,14,,,,,,,,,,,,,,,
1328,2637.47,2639.25,1.78,就比方说589 14个狼,11,14,,,,,,,,,,,,,,,
1329,2639.25,2640.27,1.02,就是八都不是女巫,11,14,,,,,,,,,,,,,,,
1330,2640.27,2641.71,1.44,然后骗一个我骗一个12号,11,14,,,,,,,,,,,,,,,
1331,2641.71,2642.64,0.93,感觉不至于,11,14,,,,,,,,,,,,,,,
1332,2642.64,2644.68,2.04,所以好像如果八是女巫的话,11,14,,,,,,,,,,,,,,,
1333,2644.68,2646.06,1.38,我比较偏向9号一点,11,14,,,,,,,,,,,,,,,
1334,2646.06,2649.06,3,然后再加上警上的这个警徽流的问题吧,11,14,,,,,,,,,,,,,,,
1335,2649.06,2650.66,1.6,嗯其他的就没啥,11,14,,,,,,,,,,,,,,,
1336,2650.66,2653,2.34,然后如果如果沾边九的话,11,14,,,,,,,,,,,,,,,
1337,2653,2655.8,2.8,就是11147是三个狼,11,14,,,,狼,,,狼,,,狼,,,,,
1338,2655.8,2659.31,3.51,如果你想把3号稍微往后稍一稍稍的话,11,14,,,,,,,,,,,,,,,
1339,2659.31,2661.71,2.4,2号要不要考虑拉平一点啊,11,14,,,,,,,,,,,,,,,
1340,2661.71,2664.67,2.96,因为2号警上点击的是你跟一号对吧,11,14,,,,,,,,,,,,,,,
1341,2664.67,2665.79,1.12,现在如果你是一个好人,11,14,,,,,,,,,,,,,,,
1342,2665.79,2667.22,1.43,你要考虑一下2号,11,14,,,,,,,,,,,,,,,
1343,2667.22,2669.34,2.12,但警上我是没听出来2号是狼,11,14,,,,,,,,,,,,,,,
1344,2669.34,2671.1,1.76,因为他这只是点击了一下你跟一,11,14,,,,,,,,,,,,,,,
1345,2671.1,2672.42,1.32,然后一跟你投票不一样吗,11,14,,,,,,,,,,,,,,,
1346,2672.42,2673.02,0.6,这些都可以,11,14,,,,,,,,,,,,,,,
