index,start,end,duration,text,发言玩家,发言轮次,Uid,身份,阵营,player 1,player 2,player 3,player 4,player 5,player 6,player 7,player 8,player 9,player 10,player 11,player 12
1097,2161.06,2164.6,3.54,你看看六和十基本上就不吃饭,3,11,,,,,,,,,,,,,,,
1098,2164.6,2165.4,0.8,也不喝水,3,11,,,,,,,,,,,,,,,
1099,2165.4,2168.25,2.85,你看看我劝姐连吃带喝,3,11,,,,,,,,,,,,,,,
1100,2168.25,2172.09,3.84,这种松弛感是很少会有预言家会有这种松弛感,3,11,,,,,,,,,,,,,,,
1101,2172.09,2174.24,2.15,从这种场外信息来讲,3,11,,,,,,,,,,,,,,,
1102,2174.24,2176.9,2.66,我觉得二也肯定是一张预言家牌,3,11,,,,,,,,,,,,,,,
1103,2176.9,2180.57,3.67,再有我觉得九是一张狼人牌,3,11,,,,,,,,,,,,狼人,,,
1104,2180.57,2182.72,2.15,酒的这个行为非常不好,3,11,,,,,,,,,,,,,,,
1105,2182.72,2186.88,4.16,九去打八和十应该是很嫉妒80的颜值,3,11,,,,,,,,,,,,,,,
1106,2186.88,2188.52,1.64,12你就得考虑一下了,3,11,,,,,,,,,,,,,,,
1107,2188.52,2189.86,1.34,为什么你染个白头发,3,11,,,,,,,,,,,,,,,
1108,2189.86,2191.34,1.48,没有人殴打你,3,11,,,,,,,,,,,,,,,
1109,2191.34,2194.9,3.56,那搞不好这个颜值方面你没有干过人家,3,11,,,,,,,,,,,,,,,
1110,2194.9,2196.22,1.32,81你不行,3,11,,,,,,,,,,,,,,,
1111,2196.22,2197.47,1.25,你换个颜色,3,11,,,,,,,,,,,,,,,
1112,2197.47,2199.15,1.68,你染一个别的颜色,3,11,,,,,,,,,,,,,,,
1113,2199.15,2200.55,1.4,那可能会好一点,3,11,,,,,,,,,,,,,,,
1114,2200.55,2204.65,4.1,嗯然后四为什么这个位置跳呀,3,11,,,,,,,,,,,,,,,
1115,2204.65,2207.23,2.58,四这个位置六跳完了他又跳,3,11,,,,,,,,,,,,,,,
1116,2207.23,2210.51,3.28,现在就是说你这个你这个位置你很危险,3,11,,,,,,,,,,,,,,,
1117,2210.51,2213.64,3.13,你怎么把这个小红脸蛋儿一拆下来了以后,3,11,,,,,,,,,,,,,,,
1118,2213.64,2215.46,1.82,你这个你为啥跳呀,3,11,,,,,,,,,,,,,,,
1119,2215.46,2216.5,1.04,你跳的就高,3,11,,,,,,,,,,,,,,,
1120,2216.5,2218.2,1.7,只刚才我都没分清楚,3,11,,,,,,,,,,,,,,,
1121,2218.2,2219.66,1.46,显得我很丑陋,3,11,,,,,,,,,,,,,,,
1122,2219.66,2221.78,2.12,一会儿你赶紧就是检讨一下,3,11,,,,,,,,,,,,,,,
1123,2221.78,2223.1,1.32,你为什么起来炸身份,3,11,,,,,,,,,,,,,,,
1124,2223.1,2224.58,1.48,你跳啊,3,11,,,,,,,,,,,,,,,
1125,2224.58,2226.569,1.989,我这把我要站边2号牌啊,3,11,,,,,,,,,,,,,,,
1126,2226.569,2228.489,1.92,那就是那这回出谁呢,3,11,,,,,,,,,,,,,,,
1127,2228.489,2230.46,1.971,这个这个听2号牌指挥吧,3,11,,,,,,,,,,,,,,,
1128,2230.46,2231.46,1,出六也行,3,11,,,,,,,,,,,,,,,
1129,2231.46,2232.18,0.72,出十也行,3,11,,,,,,,,,,,,,,,
1130,2232.18,2233.08,0.9,出11也中,3,11,,,,,,,,,,,,,,,
1131,2233.08,2234.46,1.38,应该是破案了,3,11,,,,,,,,,,,,,,,
1132,2234.46,2235.46,1,六十十一,3,11,,,,,,,,,狼,,,,狼,狼,
1133,2235.46,2238.83,3.37,三张狼人牌外置位还有一张阴险倒钩狼,3,11,,,,,,,,,,,,,,,
1134,2238.83,2240.11,1.28,我最瞧不起倒钩狼了,3,11,,,,,,,,,,,,,,,
1135,2240.11,2241.35,1.24,看看到底谁是倒钩狼,3,11,,,,,,,,,,,,,,,
1136,2241.35,2242.5,1.15,我过了啊,3,11,,,,,,,,,,,,,,,
1138,2246.1,2248.7,2.6,下面2号九不是二的金水吗,4,12,,,,,,,,,,,,,,,
1139,2253.15,2254.51,1.36,不你是什么呀,4,12,,,,,,,,,,,,,,,
1140,2254.51,2255.41,0.9,求他,4,12,,,,,,,,,,,,,,,
1141,2255.41,2257.27,1.86,我昨天晚上吃毒了啊,4,12,,,,,,,,,,,,,,,
1142,2257.27,2258.63,1.36,我等会要出去吃外卖了,4,12,,,,,,,,,,,,,,,
1143,2258.63,2260.44,1.81,你现在吃挺香啊,4,12,,,,,,,,,,,,,,,
1144,2260.44,2262.06,1.62,你是什么呀,4,12,,,,,,,,,,,,,,,
1145,2262.06,2263.72,1.66,我是看我是摘盔之后,4,12,,,,,,,,,,,,,,,
1146,2263.72,2265.92,2.2,看到8号玩家是夜间动过亏的,4,12,,,,,,,,,,,8号夜间有动作,,,,
1147,2265.92,2267.82,1.9,所以我就给八丢金水了,4,12,,,,,,,,,,,,,,,
1148,2267.82,2272.13,4.31,所以所以一号玩家把我炸退水了,4,12,,,,,,,,,,,,,,,
1149,2272.13,2273.33,1.2,我是好人,4,12,,,,,,,,,,,,,,,
1150,2273.33,2274.75,1.42,我是去压跳的,4,12,,,,,,,,,,,,,,,
1151,2274.75,2275.47,0.72,你是什么,4,12,,,,,,,,,,,,,,,
1152,2275.47,2277.38,1.91,你压了好人的跳,4,12,,,,,,,,,,,,,,,
1153,2279.77,2282.41,2.64,我听六独立给十发查杀的时候,4,12,,,,,,,,,还可以,,,,,,
1154,2282.41,2283.09,0.68,觉得还可以,4,12,,,,,,,,,,,,,,,
1155,2283.09,2283.65,0.56,挺像的,4,12,,,,,,,,,,,,,,,
1156,2283.65,2284.11,0.46,你知道吧,4,12,,,,,,,,,,,,,,,
1157,2284.11,2286.13,2.02,所以当时我觉得就是当时我前置位,4,12,,,,,,,,,,,,,,,
1158,2286.13,2286.93,0.8,只跳一个人的情况下,4,12,,,,,,,,,,,,,,,
1159,2286.93,2288.54,1.61,我觉得六是预言家,4,12,,,,,,,,,,,,,,,
1160,2288.54,2290.66,2.12,然后我去给八压跳的,4,12,,,,,,,,,,,,,,,
1161,2290.66,2291.94,1.28,这个是我的心路历程,4,12,,,,,,,,,,,,,,,
1162,2293.1,2295.68,2.58,警下5号也投票给2号,4,12,,,,,,,,,,,,,,,
1163,2295.68,2297.5,1.82,你看九如果是个狼,4,12,,,,,,,,,,,,,,,
1164,2297.5,2299.68,2.18,他起身攻击的位置有点太多了,4,12,,,,,,,,,,,,,,,
1165,2299.68,2300.74,1.06,他攻击了一号,4,12,,,,,,,,,,,,,,,
1166,2300.74,2302.54,1.8,攻击了8号对吧,4,12,,,,,,,,,,,,,,,
1167,2302.54,2304.22,1.68,他说六是诈身份的,4,12,,,,,,,,,,,,,,,
1168,2304.22,2305.74,1.52,说四是压跳的,4,12,,,,,,,,,,,,,,,
1169,2306.78,2308.31,1.53,他是二的金水,4,12,,,,,,,,,,,,,,,
1170,2308.31,2311.19,2.88,他作为一个狼人牌打飞的票就有点太多了,4,12,,,,,,,,,,,,,,,
1171,2311.19,2313.63,2.44,所以我没有觉得九像狼,4,12,,,,,,,,,,,,不像狼,,,
1172,2313.63,2314.99,1.36,没觉得九像狼,4,12,,,,,,,,,,,,,,,
1173,2314.99,2317.69,2.7,他打十的那点跟我想的也是一样的呀,4,12,,,,,,,,,,,,,,,
1174,2317.69,2319.87,2.18,他说他原本打算不跳了的,4,12,,,,,,,,,,,,,,,
1175,2319.87,2321.11,1.24,你接的是查杀,4,12,,,,,,,,,,,,,,,
1176,2321.11,2322.54,1.43,你怎么不跳呀,4,12,,,,,,,,,,,,,,,
1177,2322.54,2324.86,2.32,前置位那个人给你扣的是查杀呀,4,12,,,,,,,,,,,,,,,
1178,2324.86,2325.74,0.88,不管他是什么,4,12,,,,,,,,,,,,,,,
1179,2325.74,2327.3,1.56,你都在轮子上跳四个人,4,12,,,,,,,,,,,,,,,
1180,2327.3,2328.44,1.14,你都在轮子上,4,12,,,,,,,,,,,,,,,
1181,2328.44,2329.5,1.06,你说你不跳了,4,12,,,,,,,,,,,,,,,
1182,2329.5,2331.279,1.779,你怎么个不跳法呢,4,12,,,,,,,,,,,,,,,
1183,2331.279,2332.819,1.54,那你说他们是两个,4,12,,,,,,,,,,,,,,,
1184,2332.819,2335.039,2.22,就是我们按照夜间这个时长来说,4,12,,,,,,,,,,,,,,,
1185,2335.039,2336.319,1.28,他有可能是见面的两个狼,4,12,,,,,,,,,,,,,,,
1186,2336.319,2338.34,2.021,但是抛开夜间这个时长来说,4,12,,,,,,,,,,,,,,,
1187,2338.34,2339.82,1.48,六最后是刚在警上的呀,4,12,,,,,,,,,,,,,,,
1188,2339.82,2342.69,2.87,现在投掉的一定是10号对吧,4,12,,,,,,,,,,,,,,,
1189,2343.41,2344.69,1.28,是这是这道理吧,4,12,,,,,,,,,,,,,,,
1190,2344.69,2346.21,1.52,那你说六是前置位,4,12,,,,,,,,,,,,,,,
1191,2346.21,2347.31,1.1,第一个发言,4,12,,,,,,,,,,,,,,,
1192,2347.31,2349.15,1.84,精准找到狼混,4,12,,,,,,,,,,,,,,,
1193,2349.15,2351.85,2.7,然后丢了一个查杀的狼,4,12,,,,,,,,,倾向于6号,,,,,,
1194,2351.85,2353.21,1.36,那就有点太猛了,4,12,,,,,,,,,,,,,,,
1195,2353.21,2354.79,1.58,好吧有点太猛了,4,12,,,,,,,,,,,,,,,
1196,2354.79,2357.49,2.7,我到这里还是比较倾向于6号啊,4,12,,,,,,,,,,,,,,,
1197,2357.49,2358.49,1,比较倾向于6号,4,12,,,,,,,,,,,,,,,
1198,2358.49,2360.65,2.16,但是我也没有完全战死了,4,12,,,,,,,,,,,,,,,
1199,2360.65,2362.27,1.62,可以再听一轮啊,4,12,,,,,,,,,,,,,,,
1200,2362.27,2365.21,2.94,因为十的狼面是非常非常非常高的,4,12,,,,,,,,,,,,,狼,,
1201,2365.21,2366.21,1,你让我找你是预言家,4,12,,,,,,,,,,,,,,,
1202,2366.21,2367.48,1.27,我是肯定找不到的,4,12,,,,,,,,,,,,,,,
1203,2367.48,2368.76,1.28,我怎么找你是预言家,4,12,,,,,,,,,,,,,,,
1204,2368.76,2370.2,1.44,你说你你说你可以不跳了,4,12,,,,,,,,,,,,,,,
1205,2370.2,2371.68,1.48,我能找到你是预言家,4,12,,,,,,,,,,,,,,,
1206,2371.68,2373.32,1.64,所以不管预言家是谁,4,12,,,,,,,,,,,,,,,
1207,2373.32,2374.4,1.08,我可能投十,4,12,,,,,,,,,,,,,,,
1208,2374.4,2376.04,1.64,我是愿意投的,4,12,,,,,,,,,,,,,,,
1209,2376.04,2380.79,4.75,然后嗯听一下7号的发言吧对吧,4,12,,,,,,,,,,,,,,,
1210,2380.79,2382.59,1.8,本来5号七号11号在警下,4,12,,,,,,,,,,,,,,,
1211,2382.59,2384.11,1.52,我找的好人是7号,4,12,,,,,,,,,,,,,,,
1212,2384.11,2387.08,2.97,然后倾向于狼的是5号和11号,4,12,,,,,,,,,,,,,,,
1213,2387.08,2388.6,1.52,现在5号和7号投的票是一样的,4,12,,,,,,,,,,,,,,,
1214,2388.6,2390.13,1.53,我听一下5号和7号的发言,4,12,,,,,,,,,,,,,,,
1215,2390.13,2392.57,2.44,二在警上只对话了警下的7号,4,12,,,,,,,,,,,,,,,
1216,2392.57,2394.81,2.24,他警徽流是5号和11号对吧,4,12,,,,,,,,不好,,,,,,,
1217,2395.97,2398.029,2.059,嗯再听下7号的发言吧,4,12,,,,,,,,,,,,,,,
1218,2398.029,2399.229,1.2,呃其他没了呃,4,12,,,,,,,,,,,,,,,
1219,2399.229,2403.28,4.051,投票其站边码过了,4,12,,,,,,,,,,,,,,,
1220,2404.24,2406.04,1.8,我以为你找的好人是我呢,5,13,,,,,,,,,,,,,,,
1221,2406.04,2407,0.96,你不是我看完牌,5,13,,,,,,,,,,,,,,,
1222,2407,2408.2,1.2,你不是说我是平民吗,5,13,,,,,,,,,,,,,,,
1223,2408.2,2410.68,2.48,我寻思我说一这就被4号玩家找到,5,13,,,,,,,,,,,,,,,
1224,2410.68,2412.03,1.35,我是好人了,5,13,,,,,,,,,,,,,,,
1225,2412.03,2414.43,2.4,怎么过了个夜间我就变狼了,5,13,,,,,,,,,,,,,,,
1226,2414.43,2415.59,1.16,我昨晚干嘛了,5,13,,,,,,,,,,,,,,,
1227,2415.59,2416.59,1,我自己都不知道,5,13,,,,,,,,,,,,,,,
1228,2417.67,2421.739,4.069,然后我觉得呃我投给二的原因是10号玩家,5,13,,,,,,,,,,,,,,,
1229,2421.739,2424.92,3.181,他说本来2463张牌起跳,5,13,,,,,,,,,,,,,,,
1230,2424.92,2426.28,1.36,他是不想跳的,5,13,,,,,,,,,,,,,,,
1231,2426.28,2427.88,1.6,因为他觉得前面太乱了,5,13,,,,,,,,,,,,,,,
1232,2427.88,2428.68,0.8,就让他们去跳,5,13,,,,,,,,,,,,,,,
1233,2428.68,2429.58,0.9,自己不跳了,5,13,,,,,,,,,,,,,,,
1234,2429.58,2430.74,1.16,我是没太听懂,5,13,,,,,,,,,,,,,,,
1235,2430.74,2432.42,1.68,因为预言家就是要拨乱,5,13,,,,,,,,,,,,,,,
1236,2432.42,2434.9,2.48,反正嘛你看2463张牌跳,5,13,,,,,,,,,,,,,,,
1237,2434.9,2436.06,1.16,你除非觉得六是混子,5,13,,,,,,,,,,,,,,,
1238,2436.06,2436.5,0.44,二是狼,5,13,,,,,,,,,,,,,,,
1239,2436.5,2439.18,2.68,那4号玩家是帮你滴滴的好人,5,13,,,,,,,,,,,,,不像预言家,,
1240,2439.18,2441.28,2.1,但是他发的金水是8号玩家,5,13,,,,,,,,,,,,,,,
1241,2441.28,2443.96,2.68,你也无从验证8号玩家的身份,5,13,,,,,,,,,,,,,,,
1242,2443.96,2445.96,2,所以很难说10号玩家是预言家,5,13,,,,,,,,,,,,,,,
1243,2445.96,2447.14,1.18,在那个位置不跳,5,13,,,,,,,,,,,,,,,
1244,2447.14,2452.91,5.77,我觉得更像他的心理是6号玩家是他同伴,5,13,,,,,,,,,,,,,,,
1245,2452.91,2454.49,1.58,2号玩家是预言家,5,13,,,,,,,,,,,,,,,
1246,2454.49,2458.02,3.53,4号玩家是给他同伴发金水的白牌,5,13,,,,,,,,,,,,,,,
1247,2458.02,2459.8,1.78,所以他可能在他的眼里,5,13,,,,,,,,,,,,,,,
1248,2459.8,2461.1,1.3,4号玩家可能是狼混,5,13,,,,,,,,,,,,,,,
1249,2461.1,2463.45,2.35,才会存在不跳的想法,5,13,,,,,,,,,,,,,,,
1250,2463.45,2465.41,1.96,嗯我觉得也许不跳是真的,5,13,,,,,,,,,,,,,,,
1251,2465.41,2467.57,2.16,但是说出自己真实想法是狼补跳,5,13,,,,,,,,,,,,,,,
1252,2467.57,2468.779,1.209,而不是预言家不跳,5,13,,,,,,,,,,,,,,,
1253,2468.779,2471.739,2.96,加上后置位8号玩家发言也要站边,5,13,,,,,,,,,,,,,,,
1254,2471.739,2476.23,4.491,10号玩家团队就感觉好像这个设想还比较成立,5,13,,,,,,,,,,,,,,,
1255,2476.65,2478.95,2.3,所以十在我这基本是做不了预言家的,5,13,,,,,,,,,,,,,做不了预言家,,
1256,2478.95,2481.25,2.3,那就按在二跟六里面去选择的话,5,13,,,,,,,,,,,,,,,
1257,2481.25,2482.64,1.39,我觉得十是狼,5,13,,,,,,,,,,,,,,,
1258,2482.64,2487.42,4.78,很难去敢给6号玩家反发这个金水嗯,5,13,,,,,,,,,狼,,,,,,
1259,2487.42,2490.72,3.3,所以六就会很像他的同伴,5,13,,,,,,,,,,,,,,,
1260,2490.72,2493.04,2.32,那么就很像60在打板子,5,13,,,,,,,,,,,,,,,
1261,2493.04,2494.62,1.58,那二的面就更高了,5,13,,,,,,,,,,,,,,,
1262,2494.62,2495.82,1.2,然后就投给了二,5,13,,,,,,,,,,,,,,,
1263,2495.82,2497.78,1.96,还有一个想法是投给了二,5,13,,,,,,,,,,,,,,,
1264,2497.78,2499.46,1.68,反正二应该也是要出十的嘛,5,13,,,,,,,,,,,,,,,
1265,2499.46,2500.72,1.26,投给六六也是要出十,5,13,,,,,,,,,,,,,,,
1266,2500.72,2502.25,1.53,那十在我心中又不像,5,13,,,,,,,,,,,,,,,
1267,2502.25,2504.33,2.08,那我觉得六的身份被十脏了,5,13,,,,,,,,,,,,,,,
1268,2504.33,2505.81,1.48,我就投给了2号玩家啊,5,13,,,,,,,,,,,,,,,
1269,2505.81,2508.24,2.43,这个是投票的原因嗯,5,13,,,,,,,,,,,,,,,
1270,2508.24,2509.3,1.06,警呃,5,13,,,,,,,,,,,,,,,
1271,2509.3,2510.62,1.32,加上井上会觉得,5,13,,,,,,,,,,,,,,,
1272,2510.62,2512.9,2.28,9号玩家比8号玩家更像好人一些,5,13,,,,,,,,,,,,比8号好,,,
1273,2512.9,2514.26,1.36,所以二的面也提高,5,13,,,,,,,,,,,,,,,
1274,2514.26,2516.17,1.91,然后三应该不是狼,5,13,,,,,,,,,,,,,,,
1275,2516.17,2519.13,2.96,但3号玩家说看完五七投票之后,5,13,,,,,,,,,,,,,,,
1276,2519.13,2521.13,2,他就更确定了,5,13,,,,,,像混子,,,,,,,,,
1277,2521.13,2524.56,3.43,非常像混了5号玩家和7号玩家里面的一个人,5,13,,,,,,,,,,,,,,,
1278,2524.56,2526.6,2.04,那么如果你是混了歪哥的话,5,13,,,,,,,,,,,,,,,
1279,2526.6,2528.52,1.92,你就直接跟着他走混了,5,13,,,,,,,,,,,,,,,
1280,2528.52,2529.44,0.92,我我只能告诉你,5,13,,,,,,,,,,,,,,,
1281,2529.44,2530.2,0.76,我是好人,5,13,,,,,,,,,,,,,,,
1282,2530.2,2534.09,3.89,我的站边你可以参考85%吧,5,13,,,,,,,,,,,,,,,
1283,2534.09,2535.77,1.68,因为我现在在这个位置站边,5,13,,,,,,,,,,,,,,,
1284,2535.77,2535.93,0.16,二,5,13,,,,,站边2,,,,,,,,,,
1285,2535.93,2538.09,2.16,我也只有二八十五%的自信,5,13,,,,,,,,,,,,,,,
1286,2538.09,2539.16,1.07,觉得我站对边了,5,13,,,,,,,,,,,,,,,
1287,2539.16,2540.56,1.4,可能听完后面的话,5,13,,,,,,,,,,,,,,,
1288,2540.56,2542.58,2.02,我那15%又蹦出来了,5,13,,,,,,,,,,,,,,,
1289,2542.58,2544.01,1.43,自己选择啊,5,13,,,,,,,,,,,,,,,
1290,2544.01,2546.05,2.04,然后别的就没什么了,5,13,,,,,,,,,,,,,,,
1291,2546.33,2548.25,1.92,井下就还是这些想法吧,5,13,,,,,,,,,,,,,,,
1292,2548.25,2549.01,0.76,没有什么改变,5,13,,,,,,,,,,,,,,,
1293,2549.01,2550.27,1.26,还是觉得二会像,5,13,,,,,,,,,,,,,,,
1294,2550.27,2553.01,2.74,然后可能60会像一个团队,5,13,,,,,,,,,,,,,,,
1295,2553.01,2554.27,1.26,8号玩家会像狼,5,13,,,,像狼,,,,,像狼,,像狼,,像狼,像狼,
1296,2554.27,2556.67,2.4,然后包括警下投给六的11号玩家,5,13,,,,,,,,,,,,,,,
1297,2556.67,2560.25,3.58,和井上声称自己吃毒的一号猎人,5,13,,,,,,,,,,,,,,,
1298,2560.25,2563.77,3.52,可能会觉得168十十一在位置里,5,13,,,,,,,,,,,,,,,
1299,2563.77,2565.13,1.36,如果六是预言家,5,13,,,,,,,,,,,,,,,
1300,2565.13,2566.31,1.18,那就全部改变,5,13,,,,,,,,,,,,,,,
1301,2566.31,2567.29,0.98,但暂时找不到,5,13,,,,,,,,,,,,,,,
1302,2567.29,2567.85,0.56,你好吧,5,13,,,,,,,,,,,,,,,
1303,2567.85,2569.09,1.24,你是预言家的话,5,13,,,,,,,,,,,,,,,
1304,2569.09,2570.43,1.34,我努力找找嗯,5,13,,,,,,,,,,,,,,,
1305,2570.43,2573.88,3.45,过了,5,13,,,,,,,,,,,,,,,
1306,2574.28,2575.52,1.24,你没找我呀,6,14,,,,,,,,,,,,,,,
1307,2575.52,2576.92,1.4,你哪找我了,6,14,,,,,,,,,,,,,,,
1308,2576.92,2577.8,0.88,对不对,6,14,,,,,,,,,,,,,,,
1309,2577.8,2578.84,1.04,没听到你说啥,6,14,,,,,,,,,,,,,,,
1310,2578.84,2581.49,2.65,我不像那个东西啊,6,14,,,,,,,,,,,,,,,
1311,2581.49,2583.37,1.88,你觉得十不像十不像,6,14,,,,,,,,,,,,,,,
1312,2583.37,2586.13,2.76,所以我不像那是什么逻辑,6,14,,,,,,,,,,,,,,,
1313,2586.13,2588.09,1.96,那我不当预言家了呗,6,14,,,,,,,,,,,,,,,
1314,2588.29,2588.77,0.48,对吧,6,14,,,,,,,,,,,,,,,
1315,2588.77,2590.43,1.66,因为5号家说他找不着我,6,14,,,,,,,,,,,,,,,
1316,2590.43,2592.25,1.82,那别找别找别找,6,14,,,,,,,,,,,,,,,
1317,2592.25,2593.11,0.86,有什么好找的,6,14,,,,,,,,,,,,,,,
1318,2593.11,2594.33,1.22,我不当预言家的4号玩家,6,14,,,,,,,,,,,,,,,
1319,2594.33,2595.2,0.87,别站我边了,6,14,,,,,,,,,,,,,,,
1320,2595.2,2596.52,1.32,我不搭了还不行吗,6,14,,,,,,,,,不是预言家,,,,,,
1321,2596.52,2597.24,0.72,不是没人站,6,14,,,,,,,,,,,,,,,
1322,2597.24,2599.16,1.92,我边只有11跟四站,6,14,,,,,,,,,,,,,,,
1323,2599.16,2603.88,4.72,我边我觉得就我们团队不够强大,6,14,,,,,,,,,,,,,,,
1324,2603.88,2607.2,3.32,我选择加入那边团队,6,14,,,,,,,,,,,,,,,
1325,2608.369,2609.689,1.32,能加入不2号线,6,14,,,,,,,,,,,,,,,
1326,2609.689,2611.529,1.84,你能愿意去接受接受俺的投诚,6,14,,,,,,,,,,,,,,,
1327,2611.529,2613.289,1.76,不不是,6,14,,,,,,,,,,,,,,,
1328,2613.289,2617.89,4.601,我是觉得首先啊我没退水,6,14,,,,,,,,,,,,,,,
1329,2617.89,2619.45,1.56,我觉得大家肯定也能猜得出来,6,14,,,,,,,,,,,,,,,
1330,2619.45,2620.57,1.12,为什么啊,6,14,,,,,,,,,,,,,,,
1331,2620.57,2622.29,1.72,因为我忘了没注意,6,14,,,,,,,,,,,,,,,
1332,2622.29,2623.87,1.58,这肯定能猜得出来,6,14,,,,,,,,,,,,,,,
1333,2623.87,2624.95,1.08,这肯定能猜,6,14,,,,,,,,,,,,,,,
1334,2624.95,2626.15,1.2,这猜不出来吗,6,14,,,,,,,,,,,,,,,
1335,2626.15,2626.87,0.72,对不对,6,14,,,,,,,,,,,,,,,
1336,2626.87,2629.35,2.48,这第一个第二个为什么给十发查杀,6,14,,,,,,,,,,,,,像狼,,
1337,2629.35,2631.31,1.96,那肯定觉得12像狼才发的嘛,6,14,,,,,,,,,,,,,,,
1338,2631.31,2631.75,0.44,对不对,6,14,,,,,,,,,,,,,,,
1339,2631.75,2633.83,2.08,好人怎么会给他发查杀吗,6,14,,,,,,,,,,,,,,,
1340,2633.83,2636.89,3.06,第三个二发言发的太好了,6,14,,,,,,,,,,,,,,,
1341,2636.89,2638.45,1.56,沁人心脾,6,14,,,,,发言好,,,,,,,,,,
1342,2638.45,2639.31,0.86,我天哪,6,14,,,,,,,,,,,,,,,
1343,2639.99,2643.55,3.56,然后呢主要是10号下发言的确是不太像啊,6,14,,,,,,,,,,,,像好人,,,
1344,2643.55,2643.99,0.44,不太像,6,14,,,,,,,,,,,,,,,
1345,2644.99,2648.48,3.49,然后9号家警上也挺像好人的发言,6,14,,,,,,,,,,,,,,,
1346,2649.24,2650.38,1.14,发的挺好的,6,14,,,,,,,,,,,,,,,
1347,2650.38,2651.12,0.74,就打实了点,6,14,,,,,,,,,,,,,,,
1348,2651.12,2651.64,0.52,打挺好的,6,14,,,,,,,,,,,,,,,
1349,2651.64,2654.04,2.4,但是外追的坑感觉有点张口就来,6,14,,,,,,,,,,,,,,,
1350,2654.04,2655.52,1.48,你关键你点对了,6,14,,,,,,,,,,,,,,,
1351,2655.52,2656.28,0.76,那也是蒙的呀,6,14,,,,,,,,,,,,,,,
1352,2656.28,2659.02,2.74,兄弟呃,6,14,,,,,,,,,,,,,,,
1353,2659.02,2662.85,3.83,呃然后我自己前置位听过的话,6,14,,,,,,,,,,,,,,,
1354,2662.85,2664.33,1.48,我三我没听出来,6,14,,,,,,,,,,,,,,,
1355,2664.33,2666.75,2.42,说实话三我没听出来是不是混子呢,6,14,,,,,,有可能混子,,,,,,,,,
1356,2666.75,2668.09,1.34,我觉得也有可能是吧,6,14,,,,,,,,,,,,,,,
1357,2668.09,2668.79,0.7,比如有警下,6,14,,,,,,,,,,,,,,,
1358,2668.79,2669.75,0.96,他直接站二的边,6,14,,,,,,,,,,,,,,,
1359,2669.75,2671.15,1.4,直接说五七好人,6,14,,,,,,,,,,,,,,,
1360,2671.15,2672.59,1.44,直接锤11,6,14,,,,,,,,,,,,,,,
1361,2672.59,2673.779,1.189,有可能是混子,6,14,,,,,,,,,,,,,,,
1362,2673.779,2675.059,1.28,然后4号玩家的发言呢,6,14,,,,,,,,,,,,,,,
1363,2675.059,2677.339,2.28,我觉得4号玩家发言反正是明确告诉我,6,14,,,,,,,不一定是狼,,,,,,,,
1364,2677.339,2678.299,0.96,他是想站边,6,14,,,,,,,,,,,,,,,
1365,2678.299,2680.24,1.941,五他投十啊,6,14,,,,,,,,,,,,,,,
1366,2680.24,2681,0.76,他他是这意思,6,14,,,,,,,,,,,,,,,
1367,2681,2682.96,1.96,所以四你因为我是好人嘛,6,14,,,,,,,,,,,,,,,
1368,2682.96,2684.74,1.78,四也不一定是狼,6,14,,,,,,,,,,,,,,,
1369,2684.74,2686.5,1.76,五七开不开倒钩的,6,14,,,,,,,,,,,,,,,
1370,2686.5,2688.94,2.44,如果二是那个预言家嗯,6,14,,,,,,,,,,,,,,,
1371,2688.94,2690.56,1.62,暂时来说可能不太想盘,6,14,,,,,,,,,,,,,,,
1372,2690.56,2693.13,2.57,只能说理论上存在暂时不太想盘,6,14,,,,,,,,,,,,,,,
1373,2693.13,2695.13,2,然后警上八站边十,6,14,,,,,,,,,,,10的同伴,,,,
1374,2695.13,2696.69,1.56,所以八可以是十的同伴,6,14,,,,,,,,,,,,,,,
1375,2696.69,2699.529,2.839,11给我投11,6,14,,,,,,,,,,,,,,,
1376,2699.529,2701.13,1.601,不可捉摸,6,14,,,,,,,,,,,,,,,
1377,2701.13,2702.25,1.12,可不可捉摸,6,14,,,,,,,,,,,,,,,
1378,2702.25,2703.19,0.94,我先先不捉摸,6,14,,,,,,,,,,,,,,不可捉摸,
1379,2703.19,2704.53,1.34,等会听听11发言,6,14,,,,,,,,,,,,,,,
1380,2704.53,2705.99,1.46,12警上发言,6,14,,,,,,,,,,,,,,,不能完全排水
1381,2705.99,2709.24,3.25,12跟十十二也不能百分之百排水吧,6,14,,,,,,,,,,,,,,,
1382,2709.24,2710.48,1.24,然后一号牌警上发言,6,14,,,,,,,,,,,,,,,
1383,2710.48,2713.08,2.6,我觉得反正我觉得他是开玩笑的啊,6,14,,,,,,,,,,,,,,,
1384,2713.08,2715.58,2.5,开玩笑的肯定不是什么那个什么吃醋加那的,6,14,,,,,,,,,,,,,,,
1385,2715.58,2718.819,3.239,然后我觉得非常认真的在开玩笑,6,14,,,,,,,,,,,,,,,
1386,2718.819,2720.699,1.88,所以一体牌也不排斥啊,6,14,,,,不排水,,,,,,,,,,,
1387,2720.699,2722.19,1.491,这是我的想法嗯,6,14,,,,,,,,,,,,,,,
1388,2722.19,2723.75,1.56,然后我是好人,6,14,,,,,,,,,,,,,,,
